Sample_ID,Participant_ID,Scenario_ID,Scenario_Name,Clean_Text,Intent_ID,Intent_Name,Script_Type,Dataset_Split
S1125,P052,3,Campus Culture/Ragging,Munge රැනම් dan onawata wadi,1,CAMPUS_SAFETY_INJUSTICE,Mixed Sinhala+Latin,Validation
S1126,P052,4,Financial Stress,Athe sathe na dan හිගාකන්න තමා වෙන්නෙ,2,FINANCIAL_STRESS,Mixed Sinhala+Latin,Validation
S1127,P052,5,Logistics/Food Issues,උයන ekaata රසට උයන්න බැරිද,3,DAILY_CAMPUS_LOGISTICS,Mixed Sinhala+Latin,Validation
S1128,P052,6,Group Project Stress,Me grup eke inna ekenektawath barida poddak hoyala balala udaw karanna .man okkoma thaniyama karanna oneda 🤨,0,ACADEMIC_STRESS,Latin/Romanized,Validation
S1129,P052,7,Isolation,Mata kawuruth one na,4,SOCIAL_ISOLATION,Latin/Romanized,Validation
S1130,P052,8,Academic Success - Difficult Subject,අඩේ mata hithagannawath බෑ.මං පාස් වෙලා හොඳටම 😁,5,ACADEMIC_SUCCESS,Mixed Sinhala+Latin,Validation
S1131,P052,9,Academic Success - Repeat Subject,අම්මෝ ඇතියාන්නම් පාස් වෙලා 😁,5,ACADEMIC_SUCCESS,Sinhala Script,Validation
S1132,P052,10,Freedom-Final Paper,ඒකත් ඉවරයි 🥲puduma sahalluwak danenne,6,FINAL_PAPER_RELIEF,Mixed Sinhala+Latin,Validation
S1133,P052,11,Lightness-Final Paper,බොබී දැන් නිදහස් 😁😁,6,FINAL_PAPER_RELIEF,Sinhala Script,Validation
S1134,P052,12,Social Evant - Batch Trip,මේකනම් කවදාවත් අමතක වෙන්නෙ නෑ bn,7,SOCIAL_EVENT,Mixed Sinhala+Latin,Validation
S1135,P052,13,Social Evant - Campus Evant,Patta ආතල් බන්,7,SOCIAL_EVENT,Mixed Sinhala+Latin,Validation
S1136,P052,14,Personal Win - Stipand/Mahapola,අපි දැන් පෝසත් මිනිස්සු bn 😁,8,PERSONAL_WIN,Mixed Sinhala+Latin,Validation
S1137,P052,15,Personal Win - Internship,Mata job eka සෙට් උනා bn .mara sathutui,8,PERSONAL_WIN,Mixed Sinhala+Latin,Validation
S1138,P052,16,Lectures - Attendance,හෙට yannama oneda bn 😐,9,LECTURE_MANAGEMENT,Mixed Sinhala+Latin,Validation
S1139,P052,17,Lectures - Cancellation,lecture Thiyanawada bn,9,LECTURE_MANAGEMENT,Latin/Romanized,Validation
S1140,P052,18,Commuting,Mn thama maga inne bn .enna thawa payakwath yai,3,DAILY_CAMPUS_LOGISTICS,Latin/Romanized,Validation
S1141,P052,19,Notes - PDF Request,Me bn mata iye lecture note eka ewannako,10,CAMPUS_RESOURCE_REQUEST,Latin/Romanized,Validation
S1142,P052,20,Wi-Fi Password Request ,A me WiFi tikak diyanko,10,CAMPUS_RESOURCE_REQUEST,Latin/Romanized,Validation
S1143,P052,21,Food - Canteen Menu,Ada monawada bn කන්න තියෙන්නෙ 🫤,11,FOOD_AND_CANTEEN,Mixed Sinhala+Latin,Validation
S1144,P052,22,Food - Let's Eat,වරෙන් කන්න yanna,11,FOOD_AND_CANTEEN,Mixed Sinhala+Latin,Validation
S1145,P053,1,Academic Stress,"අද නම් එපා වෙනවා,හරි මහන්සියි ඒත් කොහොම හරි කරන්න ඕනනේ.",0,ACADEMIC_STRESS,Sinhala Script,Train
S1146,P053,2,Campus Injustice,යාළුවෙක් එක්ක ඒ ගැන කතා කරනවා,1,CAMPUS_SAFETY_INJUSTICE,Sinhala Script,Train
S1147,P053,3,Campus Culture/Ragging,"රැග් නම් නෑ, ඒත් එහෙම වුණොත් හිතින් මොනවා හරි කියනවා🥲",1,CAMPUS_SAFETY_INJUSTICE,Sinhala Script,Train
S1148,P053,4,Financial Stress,"මන් මටම කියා ගන්නවා: මගේ මේ මාසේ වියදම් වැඩි, වැඩක් නැති වියදම් අඩු කර ගන්න ඕන",2,FINANCIAL_STRESS,Sinhala Script,Train
S1149,P053,5,Logistics/Food Issues,"ගෙදර හිටිය නම්, හොඳට කනවා",3,DAILY_CAMPUS_LOGISTICS,Sinhala Script,Train
S1150,P053,6,Group Project Stress,"Group එකේ අනිත් අය එක්ක කතා කරගෙන, පුළුවන් අය එක්ක වැඩටික බෙදාගන්නවා",0,ACADEMIC_STRESS,Mixed Sinhala+Latin,Train
S1151,P053,7,Isolation,"ඒ වෙලාවට නම් මාර දුකයි.මට කතා කරන්නවත් කවුරුත් නෑ, අනිත් දවසේ මම මගේ පාඩුවේ ඉන්නවා කියලා හිතාගෙන ඉන්නවා.",4,SOCIAL_ISOLATION,Sinhala Script,Train
S1152,P053,8,Academic Success - Difficult Subject,අද නම් මාර සතුටුයි.තව පාඩම් කරා නම් මීට වඩා හොඳ results ekk ganna thibba,5,ACADEMIC_SUCCESS,Mixed Sinhala+Latin,Train
S1153,P053,9,Academic Success - Repeat Subject,ilaga exam ekata nm hodata paadm krnwa,5,ACADEMIC_SUCCESS,Latin/Romanized,Train
S1154,P053,10,Freedom-Final Paper,හම්මෝ මාර සැහැල්ලුවක්,6,FINAL_PAPER_RELIEF,Sinhala Script,Train
S1155,P053,11,Lightness-Final Paper,හිතේ ලොකු බරක් නිදහස් වුණා වගේ,6,FINAL_PAPER_RELIEF,Sinhala Script,Train
S1156,P053,12,Social Evant - Batch Trip,"ඒ සතුට නම් කියලා ඉවරකරගන්න බෑ.හැමෝම එක්ක මාරම සතුටකින්,ජොලිය කින් එහෙම trip ekk ynwa kiynnema sathutak",7,SOCIAL_EVENT,Mixed Sinhala+Latin,Train
S1157,P053,13,Social Evant - Campus Evant,"Event එකක් නම් කවදාවත් miss කරගන්න හොඳ නෑ කවුරුත්, හැමෝම සෙට් වෙලා එකමුතුව ඒ කරන දේවල් නියමයි",7,SOCIAL_EVENT,Mixed Sinhala+Latin,Train
S1158,P053,14,Personal Win - Stipand/Mahapola,අද stipend වැටිලා.මාර සතුටුයි,8,PERSONAL_WIN,Mixed Sinhala+Latin,Train
S1159,P053,15,Personal Win - Internship,මන් ආසම දේ හරි ගියා හලෝ,8,PERSONAL_WIN,Sinhala Script,Train
S1160,P053,16,Lectures - Attendance,Me hlo heta Ennama oonada,9,LECTURE_MANAGEMENT,Latin/Romanized,Train
S1161,P053,17,Lectures - Cancellation,E ada lectures cancel da hlo,9,LECTURE_MANAGEMENT,Latin/Romanized,Train
S1162,P053,18,Commuting,"E hlo MN inne thama galle ,mata Enna thawa paya 3kwayh yai",3,DAILY_CAMPUS_LOGISTICS,Latin/Romanized,Train
S1163,P053,19,Notes - PDF Request,E halo mata giya sathiye lectures wala pdf Tika ewnnko,10,CAMPUS_RESOURCE_REQUEST,Latin/Romanized,Train
S1164,P053,20,Wi-Fi Password Request ,Me hlo mata wifi password kiynnko,10,CAMPUS_RESOURCE_REQUEST,Latin/Romanized,Train
S1165,P053,21,Food - Canteen Menu,"Ada canteen eke thiyenne monwda dannane,gihin blmuda",11,FOOD_AND_CANTEEN,Latin/Romanized,Train
S1166,P053,22,Food - Let's Eat,Me hlo badagini kaala emuda,11,FOOD_AND_CANTEEN,Latin/Romanized,Train
S1168,P054,2,Campus Injustice,නිශ්ශබ්දව සිටීම,1,CAMPUS_SAFETY_INJUSTICE,Sinhala Script,Train
S1169,P054,3,Campus Culture/Ragging,නිශ්ශබ්දව සිටීම,1,CAMPUS_SAFETY_INJUSTICE,Sinhala Script,Train
S1170,P054,4,Financial Stress,ඒත් නිශ්ශබ්දව ඉන්නවා,2,FINANCIAL_STRESS,Sinhala Script,Train
S1171,P054,5,Logistics/Food Issues,උයන් කනවා,3,DAILY_CAMPUS_LOGISTICS,Sinhala Script,Train
S1172,P054,6,Group Project Stress,සද්ද නැතුව ඉවර වෙනකල් ඉන්නවා,0,ACADEMIC_STRESS,Sinhala Script,Train
S1173,P054,7,Isolation,නිවීම,4,SOCIAL_ISOLATION,Sinhala Script,Train
S1174,P054,8,Academic Success - Difficult Subject,ඇඩෙයි,5,ACADEMIC_SUCCESS,Sinhala Script,Train
S1175,P054,9,Academic Success - Repeat Subject,ඇඩෙනවා,5,ACADEMIC_SUCCESS,Sinhala Script,Train
S1176,P054,10,Freedom-Final Paper,ඉවරයි,6,FINAL_PAPER_RELIEF,Sinhala Script,Train
S1177,P054,11,Lightness-Final Paper,සතුටුයි,6,FINAL_PAPER_RELIEF,Sinhala Script,Train
S1178,P054,12,Social Evant - Batch Trip,හිනාවෙනවා,7,SOCIAL_EVENT,Sinhala Script,Train
S1179,P054,13,Social Evant - Campus Evant,සතුටුයි,7,SOCIAL_EVENT,Sinhala Script,Train
S1180,P054,14,Personal Win - Stipand/Mahapola,සතුටුයි,8,PERSONAL_WIN,Sinhala Script,Train
S1181,P054,15,Personal Win - Internship,සතුටුයි,8,PERSONAL_WIN,Sinhala Script,Train
S1182,P054,16,Lectures - Attendance,එන එක අනීවාරෙද,9,LECTURE_MANAGEMENT,Sinhala Script,Train
S1183,P054,17,Lectures - Cancellation,අද ලෙක්චර් තියනවද,9,LECTURE_MANAGEMENT,Sinhala Script,Train
S1184,P054,18,Commuting,හරියටම කියන්න බෑ.බැහැලා ගන්නම්,3,DAILY_CAMPUS_LOGISTICS,Sinhala Script,Train
S1185,P054,19,Notes - PDF Request,මට නෝට් එක එවන්න පුලුවන්ද,10,CAMPUS_RESOURCE_REQUEST,Sinhala Script,Train
S1186,P054,20,Wi-Fi Password Request ,පාස්වඩ් එක කියන්නකෝ,10,CAMPUS_RESOURCE_REQUEST,Sinhala Script,Train
S1187,P054,21,Food - Canteen Menu,මොනාද තියෙන්නෙ,11,FOOD_AND_CANTEEN,Sinhala Script,Train
S1188,P054,22,Food - Let's Eat,යන් කන්න,11,FOOD_AND_CANTEEN,Sinhala Script,Train
S1211,P056,1,Academic Stress,Ada mara stress ekk thiyenne,0,ACADEMIC_STRESS,Latin/Romanized,Train
S1212,P056,2,Campus Injustice,EPA wenwa,1,CAMPUS_SAFETY_INJUSTICE,Latin/Romanized,Train
S1213,P056,3,Campus Culture/Ragging,Pissu wada,1,CAMPUS_SAFETY_INJUSTICE,Latin/Romanized,Train
S1214,P056,4,Financial Stress,EPA wenw,2,FINANCIAL_STRESS,Latin/Romanized,Train
S1215,P056,5,Logistics/Food Issues,Melo rahak na,3,DAILY_CAMPUS_LOGISTICS,Latin/Romanized,Train
S1216,P056,6,Group Project Stress,Apooo epa wenw,0,ACADEMIC_STRESS,Latin/Romanized,Train
S1218,P056,8,Academic Success - Difficult Subject,Shaaa,5,ACADEMIC_SUCCESS,Latin/Romanized,Train
S1219,P056,9,Academic Success - Repeat Subject,Niyamai godama thma,5,ACADEMIC_SUCCESS,Latin/Romanized,Train
S1220,P056,10,Freedom-Final Paper,Ekath iwarai,6,FINAL_PAPER_RELIEF,Latin/Romanized,Train
S1221,P056,11,Lightness-Final Paper,Iwri ekath,6,FINAL_PAPER_RELIEF,Latin/Romanized,Train
S1222,P056,12,Social Evant - Batch Trip,Supiri trip eka,7,SOCIAL_EVENT,Latin/Romanized,Train
S1223,P056,13,Social Evant - Campus Evant,Supiri event eka,7,SOCIAL_EVENT,Latin/Romanized,Train
S1224,P056,14,Personal Win - Stipand/Mahapola,Stipend hambela bn,8,PERSONAL_WIN,Latin/Romanized,Train
S1225,P056,15,Personal Win - Internship,E Mata set una bn intern ekak,8,PERSONAL_WIN,Latin/Romanized,Train
S1226,P056,16,Lectures - Attendance,Heta yannama oned lectures,9,LECTURE_MANAGEMENT,Latin/Romanized,Train
S1227,P056,17,Lectures - Cancellation,Heta lecture eka nane bn,9,LECTURE_MANAGEMENT,Latin/Romanized,Train
S1228,P056,18,Commuting,Mata enna paya ekahamarak ynwa,3,DAILY_CAMPUS_LOGISTICS,Latin/Romanized,Train
S1229,P056,19,Notes - PDF Request,Data science giya sathiye note eka ndd bn,10,CAMPUS_RESOURCE_REQUEST,Latin/Romanized,Train
S1230,P056,20,Wi-Fi Password Request ,WiFi password mkdd bn,10,CAMPUS_RESOURCE_REQUEST,Latin/Romanized,Train
S1231,P056,21,Food - Canteen Menu,Dawalta Monada bn kanne,11,FOOD_AND_CANTEEN,Latin/Romanized,Train
S1232,P056,22,Food - Let's Eat,Kanna yamanda,11,FOOD_AND_CANTEEN,Latin/Romanized,Train
S1255,P058,1,Academic Stress,"Aio epa wenwa appa meka karanna, අයියෝ එපා වෙනව අප්පා මේක කරන්න",0,ACADEMIC_STRESS,Mixed Sinhala+Latin,Validation
S1256,P058,2,Campus Injustice,Mn hituwe na e madam ehemai kiyla. මං හිතුවෙනම් නෑ ඒ මැඩම් එහෙමයි කියල.,1,CAMPUS_SAFETY_INJUSTICE,Mixed Sinhala+Latin,Validation
S1257,P058,3,Campus Culture/Ragging,Ape juniuors latanam rag karanna on na. අපේ ජූනියර්ස්ලටනම් රැග් කරන්න ඕන නෑ,1,CAMPUS_SAFETY_INJUSTICE,Mixed Sinhala+Latin,Validation
S1258,P058,4,Financial Stress,Dan nm hidila. දැන් නම් හිදිලා,2,FINANCIAL_STRESS,Mixed Sinhala+Latin,Validation
S1259,P058,5,Logistics/Food Issues,Adha wena kohen hari kamuda? Meken nathuwa .අද වෙන කොහෙන් හරි කමුද? මේකෙන් නැතුව,3,DAILY_CAMPUS_LOGISTICS,Mixed Sinhala+Latin,Validation
S1260,P058,6,Group Project Stress,Anthimata itin kaurut na. අන්තිමට ඉතින් කවුරුත් නෑ.,0,ACADEMIC_STRESS,Mixed Sinhala+Latin,Validation
S1262,P058,8,Academic Success - Difficult Subject,Ammo athi yantham man hituwenm na pas weyi kiyala. අම්මෝ ඇති යන්තම් මං හිතුවෙනම් නෑ පාස් වෙයි කියල,5,ACADEMIC_SUCCESS,Mixed Sinhala+Latin,Validation
S1263,P058,9,Academic Success - Repeat Subject,Oin giya madai. ඔයින් ගියා මදැයි.,5,ACADEMIC_SUCCESS,Mixed Sinhala+Latin,Validation
S1264,P058,10,Freedom-Final Paper,Ammo danena nidahasa. අම්මෝ දැනෙන නිදහස,6,FINAL_PAPER_RELIEF,Mixed Sinhala+Latin,Validation
S1265,P058,11,Lightness-Final Paper,Ekath iwarai. ඒකත් ඉවරයි,6,FINAL_PAPER_RELIEF,Mixed Sinhala+Latin,Validation
S1266,P058,12,Social Evant - Batch Trip,. E maru ned matanm heta wenakam iwasillak na. ඒ මරු නේද මටනම් හෙට වෙනකම් ඉවසිල්ලක් නෑ,7,SOCIAL_EVENT,Mixed Sinhala+Latin,Validation
S1267,P058,13,Social Evant - Campus Evant,Katta kawata maru ned. කට්ට කෑවට මරු නේද,7,SOCIAL_EVENT,Mixed Sinhala+Latin,Validation
S1268,P058,14,Personal Win - Stipand/Mahapola,E watila neda. ඒ වැටිල නේද,8,PERSONAL_WIN,Mixed Sinhala+Latin,Validation
S1270,P058,16,Lectures - Attendance,E heta yannama onada appa. ඒ හෙට යන්නම ඕනද අප්පා,9,LECTURE_MANAGEMENT,Mixed Sinhala+Latin,Validation
S1271,P058,17,Lectures - Cancellation,E ada lec nadda. ඒ අද ලෙක් නැද්ද,9,LECTURE_MANAGEMENT,Mixed Sinhala+Latin,Validation
S1272,P058,18,Commuting,Me man inne thama gampaha mata winadu 20 k wage yai enna hode. මේ මන් ඉන්නෙ තාම ගම්පහ මට විනාඩි 20 ක් වගේ යයි එන්න හොදේ,3,DAILY_CAMPUS_LOGISTICS,Mixed Sinhala+Latin,Validation
S1273,P058,19,Notes - PDF Request,Me halo mata CLD note eka ewannako. මේ හලෝ මර CLD නෝට් එක එවන්නකෝ,10,CAMPUS_RESOURCE_REQUEST,Mixed Sinhala+Latin,Validation
S1274,P058,20,Wi-Fi Password Request ,Password eka kiyapanko. පාස්වර්ඩ් එක කියපන්කෝ,10,CAMPUS_RESOURCE_REQUEST,Mixed Sinhala+Latin,Validation
S1275,P058,21,Food - Canteen Menu,E ban monda ada kanna tiyennr canteen eke. ඒ බං මොනවද අද කන්න තියෙන්නෙ කැන්ටින් එකේ,11,FOOD_AND_CANTEEN,Mixed Sinhala+Latin,Validation
S1276,P058,22,Food - Let's Eat,Kala imuko. කාලා ඉමුකෝ,11,FOOD_AND_CANTEEN,Mixed Sinhala+Latin,Validation
S1277,P059,1,Academic Stress,Tikk stress. Eth awlk naa,0,ACADEMIC_STRESS,Latin/Romanized,Test
S1278,P059,2,Campus Injustice,Eyakata kunuharpa dekk kiyala bannama stress ynw,1,CAMPUS_SAFETY_INJUSTICE,Latin/Romanized,Test
S1279,P059,3,Campus Culture/Ragging,Naa,1,CAMPUS_SAFETY_INJUSTICE,Latin/Romanized,Test
S1280,P059,4,Financial Stress,Balance ekk gahagnnw mn nn wiyadamath adu krn. Owa wadiya hithan naa,2,FINANCIAL_STRESS,Latin/Romanized,Test
S1281,P059,5,Logistics/Food Issues,Ape campus eke cantima nn wdk naa,3,DAILY_CAMPUS_LOGISTICS,Latin/Romanized,Test
S1282,P059,6,Group Project Stress,Aparade mekt awe kiyak hitheno. Mt nn,0,ACADEMIC_STRESS,Latin/Romanized,Test
S1283,P059,7,Isolation,Ema wela naa mt,4,SOCIAL_ISOLATION,Latin/Romanized,Test
S1284,P059,8,Academic Success - Difficult Subject,Ammo athi yanthan repeat nowi beruna,5,ACADEMIC_SUCCESS,Latin/Romanized,Test
S1285,P059,9,Academic Success - Repeat Subject,Ema liyapu ekkwath results dla naa. Onna campus eke hoda kama 🥲,5,ACADEMIC_SUCCESS,Latin/Romanized,Test
S1286,P059,10,Freedom-Final Paper,Ammo ekath iwari,6,FINAL_PAPER_RELIEF,Latin/Romanized,Test
S1287,P059,11,Lightness-Final Paper,Awilla hodt nidagatta hama ekema,6,FINAL_PAPER_RELIEF,Latin/Romanized,Test
S1288,P059,12,Social Evant - Batch Trip,Apo ape eke batch trip nn mt set naa..,7,SOCIAL_EVENT,Latin/Romanized,Test
S1289,P059,13,Social Evant - Campus Evant,Athal hode,7,SOCIAL_EVENT,Latin/Romanized,Test
S1290,P059,14,Personal Win - Stipand/Mahapola,Me mase gnn thina ewa nn hri,8,PERSONAL_WIN,Latin/Romanized,Test
S1291,P059,15,Personal Win - Internship,Kiyaganna bri tharn sathutak danuna,8,PERSONAL_WIN,Latin/Romanized,Test
S1292,P059,16,Lectures - Attendance,Ema ahala naa mn,9,LECTURE_MANAGEMENT,Latin/Romanized,Test
S1293,P059,17,Lectures - Cancellation,Ahh ada lec nadd,9,LECTURE_MANAGEMENT,Latin/Romanized,Test
S1294,P059,18,Commuting,Mm enne mage bike eke. Ek nisa mt oya prashna naa. My bike my petrol mt ona welawt mn enne 😂,3,DAILY_CAMPUS_LOGISTICS,Latin/Romanized,Test
S1295,P059,19,Notes - PDF Request,Ewa godk illnne kellongen. Danno ne chatuwk dla illaganno,10,CAMPUS_RESOURCE_REQUEST,Latin/Romanized,Test
S1296,P059,20,Wi-Fi Password Request ,Ado wifi password kiyhn,10,CAMPUS_RESOURCE_REQUEST,Latin/Romanized,Test
S1297,P059,21,Food - Canteen Menu,Ado cantime monad dn na thinne ne ad. Poddk blpn. Ape eke nn ithin melo wdk nathi ewa thamai thinne,11,FOOD_AND_CANTEEN,Latin/Romanized,Test
S1298,P059,22,Food - Let's Eat,Ema ms krl naa,11,FOOD_AND_CANTEEN,Latin/Romanized,Test
S1299,P060,1,Academic Stress,මචන් හෙට Assignment එකක් තියනව submit කරන්න cl එකක් දෙන්නම්,0,ACADEMIC_STRESS,Mixed Sinhala+Latin,Train
S1302,P060,4,Financial Stress,ලබන 10 වෙනකම් අමාරුයි බන්,2,FINANCIAL_STRESS,Sinhala Script,Train
S1303,P060,5,Logistics/Food Issues,වෙන තැනකින් ගන්නවා,3,DAILY_CAMPUS_LOGISTICS,Sinhala Script,Train
S1304,P060,6,Group Project Stress,වරෙන් බන් මේක ඉවර කරලා දාමු..,0,ACADEMIC_STRESS,Sinhala Script,Train
S1306,P060,8,Academic Success - Difficult Subject,හිතාගන්නත් බැ...,5,ACADEMIC_SUCCESS,Sinhala Script,Train
S1307,P060,9,Academic Success - Repeat Subject,වෙලාව හොදයි බන්,5,ACADEMIC_SUCCESS,Sinhala Script,Train
S1308,P060,10,Freedom-Final Paper,මචන් අදනම් සෙට් වෙමු...,6,FINAL_PAPER_RELIEF,Sinhala Script,Train
S1309,P060,11,Lightness-Final Paper,ගේමක් ගැහුව්වා කොම හරි..,6,FINAL_PAPER_RELIEF,Sinhala Script,Train
S1310,P060,12,Social Evant - Batch Trip,බැච් එකේ කා ලගට ගියත් ආතල්,7,SOCIAL_EVENT,Sinhala Script,Train
S1311,P060,13,Social Evant - Campus Evant,නිදහස 100%,7,SOCIAL_EVENT,Sinhala Script,Train
S1313,P060,15,Personal Win - Internship,මට සෙට් උනා එකක්.. උබට හරිද?,8,PERSONAL_WIN,Sinhala Script,Train
S1314,P060,16,Lectures - Attendance,මේ හේට quiz එකක්වත් දෙයිද බන්.,9,LECTURE_MANAGEMENT,Mixed Sinhala+Latin,Train
S1315,P060,17,Lectures - Cancellation,හේට තියෙනවද බන්.,9,LECTURE_MANAGEMENT,Sinhala Script,Train
S1316,P060,18,Commuting,අඩො මම මාකුඹුරේ ඉන්නේ තව පැයක්වත් යයි.. මන් cl එකක් දෙන්නම් මාව ගන්න වරෙන් මිපෙට.,3,DAILY_CAMPUS_LOGISTICS,Mixed Sinhala+Latin,Train
S1317,P060,19,Notes - PDF Request,Lec note download කලාද මට දාපම්කො..,10,CAMPUS_RESOURCE_REQUEST,Mixed Sinhala+Latin,Train
S1318,P060,20,Wi-Fi Password Request ,Pw එක ගහල දිපම්..,10,CAMPUS_RESOURCE_REQUEST,Mixed Sinhala+Latin,Train
S1319,P060,21,Food - Canteen Menu,මොනාද අද කන්නේ,11,FOOD_AND_CANTEEN,Sinhala Script,Train
S1320,P060,22,Food - Let's Eat,බඩගිනියි බන්.,11,FOOD_AND_CANTEEN,Sinhala Script,Train
S1321,P061,1,Academic Stress,හෙට submit කරන්න Assingnment එකක් තියනවා බන්. එපා වෙනවා,0,ACADEMIC_STRESS,Mixed Sinhala+Latin,Validation
S1322,P061,2,Campus Injustice,යාලුවන් එක්ක වෙච්ච සිද්දියට කලකිරීමෙන් කතා කරනවා,1,CAMPUS_SAFETY_INJUSTICE,Sinhala Script,Validation
S1323,P061,3,Campus Culture/Ragging,ඔවුන්ට කේන්තියෙන් වෙනත් අය සමග කතා කරනවා,1,CAMPUS_SAFETY_INJUSTICE,Sinhala Script,Validation
S1324,P061,4,Financial Stress,සල්ලි කීයක්වත් නෑ බන්,2,FINANCIAL_STRESS,Sinhala Script,Validation
S1325,P061,5,Logistics/Food Issues,මේ කෑම කන්නේ කොහොමද,3,DAILY_CAMPUS_LOGISTICS,Sinhala Script,Validation
S1326,P061,6,Group Project Stress,එකෙක්වත් උදව් කරන්නෑ ඔක්කොම මම කරන්න ඕනී.,0,ACADEMIC_STRESS,Sinhala Script,Validation
S1327,P061,7,Isolation,එපා වෙන්වා බන්,4,SOCIAL_ISOLATION,Sinhala Script,Validation
S1328,P061,8,Academic Success - Difficult Subject,අඩෝ මන් පාස්,5,ACADEMIC_SUCCESS,Sinhala Script,Validation
S1329,P061,9,Academic Success - Repeat Subject,මේ පාර නම් ගොඩ්,5,ACADEMIC_SUCCESS,Sinhala Script,Validation
S1330,P061,10,Freedom-Final Paper,ඒකත් ඉවරයි,6,FINAL_PAPER_RELIEF,Sinhala Script,Validation
S1331,P061,11,Lightness-Final Paper,මාර stress එකේ හිටියේ මේක ඉවර කරනකම්,6,FINAL_PAPER_RELIEF,Mixed Sinhala+Latin,Validation
S1332,P061,12,Social Evant - Batch Trip,කට්ටියම සුපිරි ආතල් එකක් ගමු,7,SOCIAL_EVENT,Sinhala Script,Validation
S1333,P061,13,Social Evant - Campus Evant,සුපිරි නේ බන් අද නම් ආතල්,7,SOCIAL_EVENT,Sinhala Script,Validation
S1334,P061,14,Personal Win - Stipand/Mahapola,අද පාටියක් දාමු,8,PERSONAL_WIN,Sinhala Script,Validation
S1335,P061,15,Personal Win - Internship,අඩෝ intern එකට හොද company එකක් සෙට් උනා බන්,8,PERSONAL_WIN,Mixed Sinhala+Latin,Validation
S1336,P061,16,Lectures - Attendance,හෙට lecture එකේ attendance බලනවාද බන්. යන්නම ඕනේද,9,LECTURE_MANAGEMENT,Mixed Sinhala+Latin,Validation
S1337,P061,17,Lectures - Cancellation,Lectures තියනවද බන්,9,LECTURE_MANAGEMENT,Mixed Sinhala+Latin,Validation
S1338,P061,18,Commuting,මන් තාම බස් එකේ බන්. තව පැයක් වගේ යයි,3,DAILY_CAMPUS_LOGISTICS,Sinhala Script,Validation
S1339,P061,19,Notes - PDF Request,මචන් ගිය සතියේ lecture pdf තියනවා නම දාපන්කෝ,10,CAMPUS_RESOURCE_REQUEST,Mixed Sinhala+Latin,Validation
S1340,P061,20,Wi-Fi Password Request ,මේ මේකේ password එක දියන්කෝ,10,CAMPUS_RESOURCE_REQUEST,Mixed Sinhala+Latin,Validation
S1341,P061,21,Food - Canteen Menu,කැන්ටීන් එකේ මොනවාද තියෙන්නෙ,11,FOOD_AND_CANTEEN,Sinhala Script,Validation
S1342,P061,22,Food - Let's Eat,යමන් කාලා එමු,11,FOOD_AND_CANTEEN,Sinhala Script,Validation
S1344,P062,2,Campus Injustice,Katha nokara innawa,1,CAMPUS_SAFETY_INJUSTICE,Latin/Romanized,Test
S1345,P062,3,Campus Culture/Ragging,Baninawa,1,CAMPUS_SAFETY_INJUSTICE,Latin/Romanized,Test
S1347,P062,5,Logistics/Food Issues,Canteen ekata kiyanawa,3,DAILY_CAMPUS_LOGISTICS,Latin/Romanized,Test
S1348,P062,6,Group Project Stress,Epa wela thiyenne,0,ACADEMIC_STRESS,Latin/Romanized,Test
S1350,P062,8,Academic Success - Difficult Subject,Kagahala kiyanwa,5,ACADEMIC_SUCCESS,Latin/Romanized,Test
S1351,P062,9,Academic Success - Repeat Subject,Adanawa,5,ACADEMIC_SUCCESS,Latin/Romanized,Test
S1352,P062,10,Freedom-Final Paper,Trip ekak yanwa,6,FINAL_PAPER_RELIEF,Latin/Romanized,Test
S1354,P062,12,Social Evant - Batch Trip,Supiri,7,SOCIAL_EVENT,Latin/Romanized,Test
S1355,P062,13,Social Evant - Campus Evant,Supiri,7,SOCIAL_EVENT,Latin/Romanized,Test
S1357,P062,15,Personal Win - Internship,Hoda ekak set una,8,PERSONAL_WIN,Latin/Romanized,Test
S1358,P062,16,Lectures - Attendance,Heta lec ekakata enna onemada,9,LECTURE_MANAGEMENT,Latin/Romanized,Test
S1359,P062,17,Lectures - Cancellation,Ada lectures නැද්ද,9,LECTURE_MANAGEMENT,Mixed Sinhala+Latin,Test
S1360,P062,18,Commuting,Ena gaman maga,3,DAILY_CAMPUS_LOGISTICS,Latin/Romanized,Test
S1361,P062,19,Notes - PDF Request,Mata ara note tika danwada,10,CAMPUS_RESOURCE_REQUEST,Latin/Romanized,Test
S1362,P062,20,Wi-Fi Password Request ,Router eka password eka dennako,10,CAMPUS_RESOURCE_REQUEST,Latin/Romanized,Test
S1363,P062,21,Food - Canteen Menu,Canteen eke dawal monwda thibbe,11,FOOD_AND_CANTEEN,Latin/Romanized,Test
S1364,P062,22,Food - Let's Eat,Kanna yan,11,FOOD_AND_CANTEEN,Latin/Romanized,Test
S1365,P063,1,Academic Stress,mara stress machan,0,ACADEMIC_STRESS,Latin/Romanized,Train
S1366,P063,2,Campus Injustice,e lecturer karayawanam peenna baha bng,1,CAMPUS_SAFETY_INJUSTICE,Latin/Romanized,Train
S1367,P063,3,Campus Culture/Ragging,mata epa wela thiyenne bng,1,CAMPUS_SAFETY_INJUSTICE,Latin/Romanized,Train
S1368,P063,4,Financial Stress,athe sathe naha bng,2,FINANCIAL_STRESS,Latin/Romanized,Train
