Sample_ID,Participant_ID,Source_Row,Scenario_ID,Scenario_Name,Raw_Text,Label_Code,Clean_Text,Script_Type,Quality_Flag,Keep_Status,Duplicate_Check,Dataset_Split
S1030,P047,48,18,Commuting,"Me mn enna pyabgyk wage yai dn inne battaramulla , මේ මන් එන්න පැය බාගයක් වගේ යයි දැන් ඉන්නේ බත්තරමුල්ලේ",3,"Me mn enna pyabgyk wage yai dn inne battaramulla , මේ මන් එන්න පැය බාගයක් වගේ යයි දැන් ඉන්නේ බත්තරමුල්ලේ",Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1031,P047,48,19,Notes - PDF Request,"E giya sathiye lecture note ek dapanko, ඒ ගිය සතියෙ ලෙක්චර් නෝට් එක දාපන්කො",3,"E giya sathiye lecture note ek dapanko, ඒ ගිය සතියෙ ලෙක්චර් නෝට් එක දාපන්කො",Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1032,P047,48,20,Wi-Fi Password Request ,"Me bn password ek kiyhnko poddk, මේ පස්වර්ඩ් එක කියන්නකෝ පොඩ්ඩක්",3,"Me bn password ek kiyhnko poddk, මේ පස්වර්ඩ් එක කියන්නකෝ පොඩ්ඩක්",Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1033,P047,48,21,Food - Canteen Menu,"E knna monawd thibbe bn , ඒ කන්න් මොනවද තිබ්බෙ බන්",3,"E knna monawd thibbe bn , ඒ කන්න් මොනවද තිබ්බෙ බන්",Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1034,P047,48,22,Food - Let's Eat,"Yamn kanna , යමන් කන්න",3,"Yamn kanna , යමන් කන්න",Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1101,P051,52,1,Academic Stress,Ado ep weno bn ,1,Ado ep weno bn,Latin/Romanized,OK,KEEP,OK,Train
S1102,P051,52,2,Campus Injustice,Bninn bhne hithin bnjnw,1,Bninn bhne hithin bnjnw,Latin/Romanized,OK,KEEP,OK,Train
S1103,P051,52,3,Campus Culture/Ragging,එත් හිතින් බනිනවා,1,එත් හිතින් බනිනවා,Sinhala Script,OK,KEEP,OK,Train
S1104,P051,52,4,Financial Stress,සින්දුවක් අහලා නටනවා,5,සින්දුවක් අහලා නටනවා,Sinhala Script,OK,KEEP,OK,Train
S1105,P051,52,5,Logistics/Food Issues,බනිනව,1,බනිනව,Sinhala Script,OK,KEEP,OK,Train
S1106,P051,52,6,Group Project Stress,එපා වෙනවා රෙද්ද,1,එපා වෙනවා රෙද්ද,Sinhala Script,OK,KEEP,OK,Train
S1107,P051,52,7,Isolation,හැමෝම වාසියට,1,හැමෝම වාසියට,Sinhala Script,OK,KEEP,OK,Train
S1108,P051,52,8,Academic Success - Difficult Subject,පට්ට happy ,5,පට්ට happy,Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1111,P051,52,11,Lightness-Final Paper,Sathutta knw mnhri ,5,Sathutta knw mnhri,Latin/Romanized,OK,KEEP,OK,Train
S1112,P051,52,12,Social Evant - Batch Trip,සුපිරි යක් කියලා සින්දු කියනව්,5,සුපිරි යක් කියලා සින්දු කියනව්,Sinhala Script,OK,KEEP,CHECK DUPLICATE,Train
S1113,P051,52,13,Social Evant - Campus Evant,සුපිරි යක් කියලා සින්දු කියනව්,5,සුපිරි යක් කියලා සින්දු කියනව්,Sinhala Script,OK,KEEP,CHECK DUPLICATE,Train
S1114,P051,52,14,Personal Win - Stipand/Mahapola,සුපිරි යක් කියලා සින්දු කියනව්,5,සුපිරි යක් කියලා සින්දු කියනව්,Sinhala Script,OK,KEEP,CHECK DUPLICATE,Train
S1115,P051,52,15,Personal Win - Internship,වැඩේ හරි බන්,5,වැඩේ හරි බන්,Sinhala Script,OK,KEEP,OK,Train
S1116,P051,52,16,Lectures - Attendance,හෙට එන්නම ඔනේද,5,හෙට එන්නම ඔනේද,Sinhala Script,OK,KEEP,OK,Train
S1117,P051,52,17,Lectures - Cancellation,අඩෝ ලෙක් තියානවද,5,අඩෝ ලෙක් තියානවද,Sinhala Script,OK,KEEP,OK,Train
S1118,P051,52,18,Commuting,මන් මග තාම,5,මන් මග තාම,Sinhala Script,OK,KEEP,OK,Train
S1119,P051,52,19,Notes - PDF Request,අඩෝ නොට් එක,5,අඩෝ නොට් එක,Sinhala Script,OK,KEEP,OK,Train
S1120,P051,52,20,Wi-Fi Password Request ,"අඩෝ data,na",5,"අඩෝ data,na",Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1121,P051,52,21,Food - Canteen Menu,Canteen mnd thiynne ,5,Canteen mnd thiynne,Latin/Romanized,OK,KEEP,OK,Train
S1122,P051,52,22,Food - Let's Eat,Kala emu,5,Kala emu,Latin/Romanized,OK,KEEP,OK,Train
S1123,P052,53,1,Academic Stress,A me bn මට epa wela thiyenne bn😐,3,A me bn මට epa wela thiyenne bn😐,Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1124,P052,53,2,Campus Injustice,Monawada me katha wada,4,Monawada me katha wada,Latin/Romanized,OK,KEEP,OK,Train
S1125,P052,53,3,Campus Culture/Ragging,Munge රැනම් dan onawata wadi,5,Munge රැනම් dan onawata wadi,Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1126,P052,53,4,Financial Stress,Athe sathe na dan හිගාකන්න තමා වෙන්නෙ,3,Athe sathe na dan හිගාකන්න තමා වෙන්නෙ,Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1127,P052,53,5,Logistics/Food Issues,උයන ekaata රසට උයන්න බැරිද,3,උයන ekaata රසට උයන්න බැරිද,Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1128,P052,53,6,Group Project Stress,Me grup eke inna ekenektawath barida poddak hoyala balala udaw karanna .man okkoma thaniyama karanna oneda 🤨,4,Me grup eke inna ekenektawath barida poddak hoyala balala udaw karanna .man okkoma thaniyama karanna oneda 🤨,Latin/Romanized,OK,KEEP,OK,Train
S1129,P052,53,7,Isolation,Mata kawuruth one na,3,Mata kawuruth one na,Latin/Romanized,OK,KEEP,OK,Train
S1130,P052,53,8,Academic Success - Difficult Subject,අඩේ mata hithagannawath බෑ.මං පාස් වෙලා හොඳටම 😁,5,අඩේ mata hithagannawath බෑ.මං පාස් වෙලා හොඳටම 😁,Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1131,P052,53,9,Academic Success - Repeat Subject,අම්මෝ ඇතියාන්නම් පාස් වෙලා 😁,5,අම්මෝ ඇතියාන්නම් පාස් වෙලා 😁,Sinhala Script,OK,KEEP,OK,Train
S1132,P052,53,10,Freedom-Final Paper,ඒකත් ඉවරයි 🥲puduma sahalluwak danenne,5,ඒකත් ඉවරයි 🥲puduma sahalluwak danenne,Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1133,P052,53,11,Lightness-Final Paper,බොබී දැන් නිදහස් 😁😁,5,බොබී දැන් නිදහස් 😁😁,Sinhala Script,OK,KEEP,OK,Train
S1134,P052,53,12,Social Evant - Batch Trip,මේකනම් කවදාවත් අමතක වෙන්නෙ නෑ bn,5,මේකනම් කවදාවත් අමතක වෙන්නෙ නෑ bn,Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1135,P052,53,13,Social Evant - Campus Evant,Patta ආතල් බන්,5,Patta ආතල් බන්,Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1136,P052,53,14,Personal Win - Stipand/Mahapola,අපි දැන් පෝසත් මිනිස්සු bn 😁,4,අපි දැන් පෝසත් මිනිස්සු bn 😁,Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1137,P052,53,15,Personal Win - Internship,Mata job eka සෙට් උනා bn .mara sathutui,5,Mata job eka සෙට් උනා bn .mara sathutui,Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1138,P052,53,16,Lectures - Attendance,හෙට yannama oneda bn 😐,2,හෙට yannama oneda bn 😐,Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1139,P052,53,17,Lectures - Cancellation, lecture Thiyanawada bn,2,lecture Thiyanawada bn,Latin/Romanized,OK,KEEP,OK,Train
S1140,P052,53,18,Commuting,Mn thama maga inne bn .enna thawa payakwath yai,2,Mn thama maga inne bn .enna thawa payakwath yai,Latin/Romanized,OK,KEEP,OK,Train
S1141,P052,53,19,Notes - PDF Request,Me bn mata iye lecture note eka ewannako,3,Me bn mata iye lecture note eka ewannako,Latin/Romanized,OK,KEEP,OK,Train
S1142,P052,53,20,Wi-Fi Password Request ,A me WiFi tikak diyanko,3,A me WiFi tikak diyanko,Latin/Romanized,OK,KEEP,OK,Train
S1143,P052,53,21,Food - Canteen Menu,Ada monawada bn කන්න තියෙන්නෙ 🫤 ,3,Ada monawada bn කන්න තියෙන්නෙ 🫤,Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1144,P052,53,22,Food - Let's Eat,වරෙන් කන්න yanna,4,වරෙන් කන්න yanna,Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1145,P053,54,1,Academic Stress,"අද නම් එපා වෙනවා,හරි මහන්සියි ඒත් කොහොම හරි කරන්න ඕනනේ.",2,"අද නම් එපා වෙනවා,හරි මහන්සියි ඒත් කොහොම හරි කරන්න ඕනනේ.",Sinhala Script,OK,KEEP,OK,Train
S1146,P053,54,2,Campus Injustice,යාළුවෙක් එක්ක ඒ ගැන කතා කරනවා,3,යාළුවෙක් එක්ක ඒ ගැන කතා කරනවා,Sinhala Script,OK,KEEP,OK,Train
S1147,P053,54,3,Campus Culture/Ragging,"රැග් නම් නෑ, ඒත් එහෙම වුණොත් හිතින් මොනවා හරි කියනවා🥲",3,"රැග් නම් නෑ, ඒත් එහෙම වුණොත් හිතින් මොනවා හරි කියනවා🥲",Sinhala Script,OK,KEEP,OK,Train
S1148,P053,54,4,Financial Stress,"මන් මටම කියා ගන්නවා: මගේ මේ මාසේ වියදම් වැඩි, වැඩක් නැති වියදම් අඩු කර ගන්න ඕන ",4,"මන් මටම කියා ගන්නවා: මගේ මේ මාසේ වියදම් වැඩි, වැඩක් නැති වියදම් අඩු කර ගන්න ඕන",Sinhala Script,OK,KEEP,OK,Train
S1149,P053,54,5,Logistics/Food Issues,"ගෙදර හිටිය නම්, හොඳට කනවා",2,"ගෙදර හිටිය නම්, හොඳට කනවා",Sinhala Script,OK,KEEP,OK,Train
S1150,P053,54,6,Group Project Stress,"Group එකේ අනිත් අය එක්ක කතා කරගෙන, පුළුවන් අය එක්ක වැඩටික බෙදාගන්නවා",3,"Group එකේ අනිත් අය එක්ක කතා කරගෙන, පුළුවන් අය එක්ක වැඩටික බෙදාගන්නවා",Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1151,P053,54,7,Isolation,"ඒ වෙලාවට නම් මාර දුකයි.මට කතා කරන්නවත් කවුරුත් නෑ, අනිත් දවසේ මම මගේ පාඩුවේ ඉන්නවා කියලා හිතාගෙන ඉන්නවා.",3,"ඒ වෙලාවට නම් මාර දුකයි.මට කතා කරන්නවත් කවුරුත් නෑ, අනිත් දවසේ මම මගේ පාඩුවේ ඉන්නවා කියලා හිතාගෙන ඉන්නවා.",Sinhala Script,OK,KEEP,OK,Train
S1152,P053,54,8,Academic Success - Difficult Subject,අද නම් මාර සතුටුයි.තව පාඩම් කරා නම් මීට වඩා හොඳ results ekk ganna thibba,5,අද නම් මාර සතුටුයි.තව පාඩම් කරා නම් මීට වඩා හොඳ results ekk ganna thibba,Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1153,P053,54,9,Academic Success - Repeat Subject,ilaga exam ekata nm hodata paadm krnwa,5,ilaga exam ekata nm hodata paadm krnwa,Latin/Romanized,OK,KEEP,OK,Train
S1154,P053,54,10,Freedom-Final Paper,හම්මෝ මාර සැහැල්ලුවක්,3,හම්මෝ මාර සැහැල්ලුවක්,Sinhala Script,OK,KEEP,OK,Train
S1155,P053,54,11,Lightness-Final Paper,හිතේ ලොකු බරක් නිදහස් වුණා වගේ,3,හිතේ ලොකු බරක් නිදහස් වුණා වගේ,Sinhala Script,OK,KEEP,OK,Train
S1156,P053,54,12,Social Evant - Batch Trip,"ඒ සතුට නම් කියලා ඉවරකරගන්න බෑ.හැමෝම එක්ක මාරම සතුටකින්,ජොලිය කින් එහෙම trip ekk ynwa kiynnema sathutak",5,"ඒ සතුට නම් කියලා ඉවරකරගන්න බෑ.හැමෝම එක්ක මාරම සතුටකින්,ජොලිය කින් එහෙම trip ekk ynwa kiynnema sathutak",Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1157,P053,54,13,Social Evant - Campus Evant,"Event එකක් නම් කවදාවත් miss කරගන්න හොඳ නෑ කවුරුත්, හැමෝම සෙට් වෙලා එකමුතුව ඒ කරන දේවල් නියමයි",5,"Event එකක් නම් කවදාවත් miss කරගන්න හොඳ නෑ කවුරුත්, හැමෝම සෙට් වෙලා එකමුතුව ඒ කරන දේවල් නියමයි",Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1158,P053,54,14,Personal Win - Stipand/Mahapola,අද stipend වැටිලා.මාර සතුටුයි,5,අද stipend වැටිලා.මාර සතුටුයි,Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1159,P053,54,15,Personal Win - Internship,මන් ආසම දේ හරි ගියා හලෝ,5,මන් ආසම දේ හරි ගියා හලෝ,Sinhala Script,OK,KEEP,OK,Train
S1160,P053,54,16,Lectures - Attendance,Me hlo heta Ennama oonada,3,Me hlo heta Ennama oonada,Latin/Romanized,OK,KEEP,OK,Train
S1161,P053,54,17,Lectures - Cancellation,E ada lectures cancel da hlo,3,E ada lectures cancel da hlo,Latin/Romanized,OK,KEEP,OK,Train
S1162,P053,54,18,Commuting,"E hlo MN inne thama galle ,mata Enna thawa paya 3kwayh yai",5,"E hlo MN inne thama galle ,mata Enna thawa paya 3kwayh yai",Latin/Romanized,OK,KEEP,OK,Train
S1163,P053,54,19,Notes - PDF Request,E halo mata giya sathiye lectures wala pdf Tika ewnnko,4,E halo mata giya sathiye lectures wala pdf Tika ewnnko,Latin/Romanized,OK,KEEP,OK,Train
S1164,P053,54,20,Wi-Fi Password Request ,Me hlo mata wifi password kiynnko,5,Me hlo mata wifi password kiynnko,Latin/Romanized,OK,KEEP,OK,Train
S1165,P053,54,21,Food - Canteen Menu,"Ada canteen eke thiyenne monwda dannane,gihin blmuda",5,"Ada canteen eke thiyenne monwda dannane,gihin blmuda",Latin/Romanized,OK,KEEP,OK,Train
S1166,P053,54,22,Food - Let's Eat,Me hlo badagini kaala emuda,5,Me hlo badagini kaala emuda,Latin/Romanized,OK,KEEP,OK,Train
S1168,P054,55,2,Campus Injustice,නිශ්ශබ්දව සිටීම,5,නිශ්ශබ්දව සිටීම,Sinhala Script,OK,KEEP,CHECK DUPLICATE,Train
S1169,P054,55,3,Campus Culture/Ragging,නිශ්ශබ්දව සිටීම,5,නිශ්ශබ්දව සිටීම,Sinhala Script,OK,KEEP,CHECK DUPLICATE,Train
S1170,P054,55,4,Financial Stress,ඒත් නිශ්ශබ්දව ඉන්නවා,5,ඒත් නිශ්ශබ්දව ඉන්නවා,Sinhala Script,OK,KEEP,OK,Train
S1171,P054,55,5,Logistics/Food Issues,උයන් කනවා,5,උයන් කනවා,Sinhala Script,OK,KEEP,OK,Train
S1172,P054,55,6,Group Project Stress,සද්ද නැතුව ඉවර වෙනකල් ඉන්නවා,5,සද්ද නැතුව ඉවර වෙනකල් ඉන්නවා,Sinhala Script,OK,KEEP,OK,Train
S1173,P054,55,7,Isolation,නිවීම,5,නිවීම,Sinhala Script,OK,KEEP,OK,Train
S1174,P054,55,8,Academic Success - Difficult Subject,ඇඩෙයි,5,ඇඩෙයි,Sinhala Script,OK,KEEP,OK,Train
S1175,P054,55,9,Academic Success - Repeat Subject,ඇඩෙනවා,5,ඇඩෙනවා,Sinhala Script,OK,KEEP,OK,Train
S1176,P054,55,10,Freedom-Final Paper,ඉවරයි,5,ඉවරයි,Sinhala Script,OK,KEEP,OK,Train
S1177,P054,55,11,Lightness-Final Paper,සතුටුයි,5,සතුටුයි,Sinhala Script,OK,KEEP,CHECK DUPLICATE,Train
S1178,P054,55,12,Social Evant - Batch Trip,හිනාවෙනවා,5,හිනාවෙනවා,Sinhala Script,OK,KEEP,OK,Train
S1179,P054,55,13,Social Evant - Campus Evant,සතුටුයි,5,සතුටුයි,Sinhala Script,OK,KEEP,CHECK DUPLICATE,Train
S1180,P054,55,14,Personal Win - Stipand/Mahapola,සතුටුයි,5,සතුටුයි,Sinhala Script,OK,KEEP,CHECK DUPLICATE,Train
S1181,P054,55,15,Personal Win - Internship,සතුටුයි,5,සතුටුයි,Sinhala Script,OK,KEEP,CHECK DUPLICATE,Train
S1182,P054,55,16,Lectures - Attendance,එන එක අනීවාරෙද,3,එන එක අනීවාරෙද,Sinhala Script,OK,KEEP,OK,Train
S1183,P054,55,17,Lectures - Cancellation,අද ලෙක්චර් තියනවද,3,අද ලෙක්චර් තියනවද,Sinhala Script,OK,KEEP,OK,Train
S1184,P054,55,18,Commuting,හරියටම කියන්න බෑ.බැහැලා ගන්නම්,3,හරියටම කියන්න බෑ.බැහැලා ගන්නම්,Sinhala Script,OK,KEEP,OK,Train
S1185,P054,55,19,Notes - PDF Request,මට නෝට් එක එවන්න පුලුවන්ද,3,මට නෝට් එක එවන්න පුලුවන්ද,Sinhala Script,OK,KEEP,OK,Train
S1186,P054,55,20,Wi-Fi Password Request ,පාස්වඩ් එක කියන්නකෝ,3,පාස්වඩ් එක කියන්නකෝ,Sinhala Script,OK,KEEP,OK,Train
S1187,P054,55,21,Food - Canteen Menu,මොනාද තියෙන්නෙ,3,මොනාද තියෙන්නෙ,Sinhala Script,OK,KEEP,OK,Train
S1188,P054,55,22,Food - Let's Eat,යන් කන්න,3,යන් කන්න,Sinhala Script,OK,KEEP,OK,Train
S1211,P056,57,1,Academic Stress,Ada mara stress ekk thiyenne,2,Ada mara stress ekk thiyenne,Latin/Romanized,OK,KEEP,OK,Train
S1212,P056,57,2,Campus Injustice,EPA wenwa,3,EPA wenwa,Latin/Romanized,OK,KEEP,OK,Train
S1213,P056,57,3,Campus Culture/Ragging,Pissu wada,2,Pissu wada,Latin/Romanized,OK,KEEP,OK,Train
S1214,P056,57,4,Financial Stress,EPA wenw,1,EPA wenw,Latin/Romanized,OK,KEEP,OK,Train
S1215,P056,57,5,Logistics/Food Issues,Melo rahak na,1,Melo rahak na,Latin/Romanized,OK,KEEP,OK,Train
S1216,P056,57,6,Group Project Stress,Apooo epa wenw,1,Apooo epa wenw,Latin/Romanized,OK,KEEP,OK,Train
S1218,P056,57,8,Academic Success - Difficult Subject,Shaaa,5,Shaaa,Latin/Romanized,OK,KEEP,OK,Train
S1219,P056,57,9,Academic Success - Repeat Subject,Niyamai godama thma,5,Niyamai godama thma,Latin/Romanized,OK,KEEP,OK,Train
S1220,P056,57,10,Freedom-Final Paper,Ekath iwarai,4,Ekath iwarai,Latin/Romanized,OK,KEEP,OK,Train
S1221,P056,57,11,Lightness-Final Paper,Iwri ekath ,5,Iwri ekath,Latin/Romanized,OK,KEEP,OK,Train
S1222,P056,57,12,Social Evant - Batch Trip,Supiri trip eka ,5,Supiri trip eka,Latin/Romanized,OK,KEEP,OK,Train
S1223,P056,57,13,Social Evant - Campus Evant,Supiri event eka ,5,Supiri event eka,Latin/Romanized,OK,KEEP,OK,Train
S1224,P056,57,14,Personal Win - Stipand/Mahapola,Stipend hambela bn ,5,Stipend hambela bn,Latin/Romanized,OK,KEEP,OK,Train
S1225,P056,57,15,Personal Win - Internship,E Mata set una bn intern ekak,5,E Mata set una bn intern ekak,Latin/Romanized,OK,KEEP,OK,Train
S1226,P056,57,16,Lectures - Attendance,Heta yannama oned lectures,4,Heta yannama oned lectures,Latin/Romanized,OK,KEEP,OK,Train
S1227,P056,57,17,Lectures - Cancellation,Heta lecture eka nane bn,3,Heta lecture eka nane bn,Latin/Romanized,OK,KEEP,OK,Train
S1228,P056,57,18,Commuting,Mata enna paya ekahamarak ynwa ,4,Mata enna paya ekahamarak ynwa,Latin/Romanized,OK,KEEP,OK,Train
S1229,P056,57,19,Notes - PDF Request,Data science giya sathiye note eka ndd bn,4,Data science giya sathiye note eka ndd bn,Latin/Romanized,OK,KEEP,OK,Train
S1230,P056,57,20,Wi-Fi Password Request ,WiFi password mkdd bn,4,WiFi password mkdd bn,Latin/Romanized,OK,KEEP,OK,Train
S1231,P056,57,21,Food - Canteen Menu,Dawalta Monada bn kanne,3,Dawalta Monada bn kanne,Latin/Romanized,OK,KEEP,OK,Train
S1232,P056,57,22,Food - Let's Eat,Kanna yamanda ,3,Kanna yamanda,Latin/Romanized,OK,KEEP,OK,Train
S1255,P058,59,1,Academic Stress,"Aio epa wenwa appa meka karanna, අයියෝ එපා වෙනව අප්පා මේක කරන්න",1,"Aio epa wenwa appa meka karanna, අයියෝ එපා වෙනව අප්පා මේක කරන්න",Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1256,P058,59,2,Campus Injustice,Mn hituwe  na e madam ehemai kiyla. මං හිතුවෙනම් නෑ ඒ මැඩම් එහෙමයි කියල.,1,Mn hituwe na e madam ehemai kiyla. මං හිතුවෙනම් නෑ ඒ මැඩම් එහෙමයි කියල.,Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1257,P058,59,3,Campus Culture/Ragging,Ape juniuors latanam rag karanna on na. අපේ ජූනියර්ස්ලටනම් රැග් කරන්න ඕන නෑ,5,Ape juniuors latanam rag karanna on na. අපේ ජූනියර්ස්ලටනම් රැග් කරන්න ඕන නෑ,Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1258,P058,59,4,Financial Stress,Dan nm hidila. දැන් නම් හිදිලා,1,Dan nm hidila. දැන් නම් හිදිලා,Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1259,P058,59,5,Logistics/Food Issues,Adha wena kohen hari kamuda? Meken nathuwa .අද වෙන කොහෙන් හරි කමුද? මේකෙන් නැතුව,3,Adha wena kohen hari kamuda? Meken nathuwa .අද වෙන කොහෙන් හරි කමුද? මේකෙන් නැතුව,Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1260,P058,59,6,Group Project Stress,Anthimata itin kaurut na. අන්තිමට ඉතින් කවුරුත් නෑ.,1,Anthimata itin kaurut na. අන්තිමට ඉතින් කවුරුත් නෑ.,Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1262,P058,59,8,Academic Success - Difficult Subject,Ammo athi yantham man hituwenm na pas weyi kiyala. අම්මෝ ඇති යන්තම් මං හිතුවෙනම් නෑ පාස් වෙයි කියල,5,Ammo athi yantham man hituwenm na pas weyi kiyala. අම්මෝ ඇති යන්තම් මං හිතුවෙනම් නෑ පාස් වෙයි කියල,Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1263,P058,59,9,Academic Success - Repeat Subject,Oin giya madai. ඔයින් ගියා මදැයි.,5,Oin giya madai. ඔයින් ගියා මදැයි.,Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1264,P058,59,10,Freedom-Final Paper,Ammo danena nidahasa. අම්මෝ දැනෙන නිදහස,5,Ammo danena nidahasa. අම්මෝ දැනෙන නිදහස,Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1265,P058,59,11,Lightness-Final Paper,Ekath iwarai. ඒකත් ඉවරයි,5,Ekath iwarai. ඒකත් ඉවරයි,Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1266,P058,59,12,Social Evant - Batch Trip,. E maru ned matanm heta wenakam iwasillak na.  ඒ මරු නේද මටනම් හෙට වෙනකම් ඉවසිල්ලක් නෑ,3,. E maru ned matanm heta wenakam iwasillak na. ඒ මරු නේද මටනම් හෙට වෙනකම් ඉවසිල්ලක් නෑ,Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1267,P058,59,13,Social Evant - Campus Evant,Katta kawata maru ned. කට්ට කෑවට මරු නේද,5,Katta kawata maru ned. කට්ට කෑවට මරු නේද,Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1268,P058,59,14,Personal Win - Stipand/Mahapola,E watila neda. ඒ වැටිල නේද,5,E watila neda. ඒ වැටිල නේද,Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1270,P058,59,16,Lectures - Attendance,E heta yannama onada appa. ඒ හෙට යන්නම ඕනද අප්පා,2,E heta yannama onada appa. ඒ හෙට යන්නම ඕනද අප්පා,Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1271,P058,59,17,Lectures - Cancellation,E ada lec nadda. ඒ අද ලෙක් නැද්ද,3,E ada lec nadda. ඒ අද ලෙක් නැද්ද,Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1272,P058,59,18,Commuting,Me man inne thama gampaha mata winadu 20 k wage yai enna hode. මේ මන් ඉන්නෙ තාම ගම්පහ මට විනාඩි 20 ක් වගේ යයි එන්න හොදේ,3,Me man inne thama gampaha mata winadu 20 k wage yai enna hode. මේ මන් ඉන්නෙ තාම ගම්පහ මට විනාඩි 20 ක් වගේ යයි එන්න හොදේ,Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1273,P058,59,19,Notes - PDF Request,Me halo mata CLD note eka ewannako. මේ හලෝ මර CLD නෝට් එක එවන්නකෝ,3,Me halo mata CLD note eka ewannako. මේ හලෝ මර CLD නෝට් එක එවන්නකෝ,Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1274,P058,59,20,Wi-Fi Password Request ,Password eka kiyapanko. පාස්වර්ඩ් එක කියපන්කෝ,3,Password eka kiyapanko. පාස්වර්ඩ් එක කියපන්කෝ,Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1275,P058,59,21,Food - Canteen Menu,E ban monda ada kanna tiyennr canteen eke.  ඒ බං මොනවද  අද කන්න තියෙන්නෙ  කැන්ටින් එකේ,3,E ban monda ada kanna tiyennr canteen eke. ඒ බං මොනවද අද කන්න තියෙන්නෙ කැන්ටින් එකේ,Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1276,P058,59,22,Food - Let's Eat,Kala imuko. කාලා ඉමුකෝ,3,Kala imuko. කාලා ඉමුකෝ,Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1277,P059,60,1,Academic Stress,Tikk stress. Eth awlk naa,3,Tikk stress. Eth awlk naa,Latin/Romanized,OK,KEEP,OK,Train
S1278,P059,60,2,Campus Injustice,Eyakata kunuharpa dekk kiyala bannama stress ynw,3,Eyakata kunuharpa dekk kiyala bannama stress ynw,Latin/Romanized,OK,KEEP,OK,Train
S1279,P059,60,3,Campus Culture/Ragging,Naa,5,Naa,Latin/Romanized,OK,KEEP,OK,Train
S1280,P059,60,4,Financial Stress,Balance ekk gahagnnw mn nn wiyadamath adu krn. Owa wadiya hithan naa,4,Balance ekk gahagnnw mn nn wiyadamath adu krn. Owa wadiya hithan naa,Latin/Romanized,OK,KEEP,OK,Train
S1281,P059,60,5,Logistics/Food Issues,Ape campus eke cantima nn wdk naa,4,Ape campus eke cantima nn wdk naa,Latin/Romanized,OK,KEEP,OK,Train
S1282,P059,60,6,Group Project Stress,Aparade mekt awe kiyak hitheno. Mt nn,4,Aparade mekt awe kiyak hitheno. Mt nn,Latin/Romanized,OK,KEEP,OK,Train
S1283,P059,60,7,Isolation,Ema wela naa mt,5,Ema wela naa mt,Latin/Romanized,OK,KEEP,OK,Train
S1284,P059,60,8,Academic Success - Difficult Subject,Ammo athi yanthan repeat nowi beruna,5,Ammo athi yanthan repeat nowi beruna,Latin/Romanized,OK,KEEP,OK,Train
S1285,P059,60,9,Academic Success - Repeat Subject,Ema liyapu ekkwath results dla naa. Onna campus eke hoda kama 🥲,4,Ema liyapu ekkwath results dla naa. Onna campus eke hoda kama 🥲,Latin/Romanized,OK,KEEP,OK,Train
S1286,P059,60,10,Freedom-Final Paper,Ammo ekath iwari,4,Ammo ekath iwari,Latin/Romanized,OK,KEEP,OK,Train
